ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7743181,Source1,2,2019-06-26 14:22:54,2019-06-26 14:52:45,40.8116,-73.83595,40.79563,-73.82568,1.227,At Bronx Whitestone Bridge - Accident. Left lane blocked.,Bronx Whitestone Brg S,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2019-06-26 14:51:00,88.0,88.0,30.0,29.96,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743189,Source1,2,2019-06-26 15:13:54,2019-06-26 15:43:27,40.822708,-72.982854,40.82388,-73.003167,1.065,Between Horse Block Rd/Exit 65 and RT-112/Exit 64 - Accident. Right lane blocked.,Long Island Expy W,Medford,Suffolk,NY,11763,US,US/Eastern,KISP,2019-06-26 14:56:00,85.0,85.0,49.0,29.88,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743192,Source1,3,2019-06-26 15:48:24,2019-06-26 16:18:05,40.80245,-73.9303,40.800613,-73.929901,0.129,At I-278/Triboro Brg/Exit 17 - Accident. Two lanes blocked.,FDR Dr S,New York,New York,NY,10035,US,US/Eastern,KNYC,2019-06-26 15:51:00,85.0,85.0,40.0,29.84,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743193,Source1,3,2019-06-26 15:48:24,2019-06-26 16:18:05,40.80277,-73.93039,40.80245,-73.9303,0.023,At I-87/Willis Ave Brg/Exit 18 - Accident. Two lanes blocked.,Willis Avenue Brg,New York,New York,NY,10035,US,US/Eastern,KNYC,2019-06-26 15:51:00,85.0,85.0,40.0,29.84,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7743194,Source1,2,2019-06-26 16:44:38,2019-06-26 17:11:26,40.73752,-73.85096,40.74093,-73.84333000000002,0.464,At Grand Central Pky/Exit 22 - Accident. Left lane blocked.,Long Island Expy E,Forest Hills,Queens,NY,11375,US,US/Eastern,KLGA,2019-06-26 16:51:00,89.0,89.0,30.0,29.95,10.0,NW,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743199,Source1,2,2019-06-26 16:46:52,2019-06-26 17:15:25,40.718413,-73.58064,40.69367800000001,-73.575879,1.727,At Southern Pkwy/Exit M6 - Accident. Right lane blocked.,Glenn Curtiss Blvd,Uniondale,Nassau,NY,11553,US,US/Eastern,KFRG,2019-06-26 16:53:00,83.0,83.0,53.0,29.84,10.0,SSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743201,Source1,2,2019-06-26 16:46:52,2019-06-26 17:14:39,40.81911,-73.83635,40.81539,-73.83657,0.257,At Lafayette Ave - Accident. Left lane blocked.,Bronx Whitestone Brg S,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2019-06-26 16:51:00,89.0,89.0,30.0,29.95,10.0,NW,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743207,Source1,2,2019-06-26 17:28:12,2019-06-26 17:57:29,40.67678,-74.00142,40.678128,-74.00236899999999,0.106,At Hamilton Ave/Exit 26 - Accident. Right lane blocked.,I-278 E,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2019-06-26 17:51:00,86.0,86.0,37.0,29.84,10.0,WNW,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743208,Source1,2,2019-06-26 17:10:11,2019-06-26 17:40:06,40.73547,-73.85982,40.73405,-73.8645,0.264,At Junction Blvd/Exit 19 - Accident. Left lane blocked.,Long Island Expy E,Rego Park,Queens,NY,11374,US,US/Eastern,KLGA,2019-06-26 16:51:00,89.0,89.0,30.0,29.95,10.0,NW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-7743212,Source1,2,2019-06-26 18:11:38,2019-06-26 18:40:28,40.66764000000001,-73.99632,40.66539,-73.9965,0.156,At RT-27/Prospect Expy/Exit 24 - Accident. Right lane blocked.,Gowanus Expy W,Brooklyn,Kings,NY,11232,US,US/Eastern,KJRB,2019-06-26 17:51:00,86.0,86.0,37.0,29.84,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7743213,Source1,2,2019-06-26 17:31:56,2019-06-26 18:01:47,40.76717,-73.69598,40.76922,-73.6905,0.32,At New Hyde Park Rd/Exit 34 - Accident. Left lane blocked.,Long Island Expy E,Great Neck,Nassau,NY,11020,US,US/Eastern,KLGA,2019-06-26 17:51:00,90.0,90.0,29.0,29.95,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743225,Source1,3,2019-06-26 20:40:07,2019-06-26 21:09:31,40.68179,-74.00546999999997,40.70663,-74.01469,1.783,Between Brooklyn Battery Tunl and West Side Hwy - Accident.,Brooklyn Battery Tunl,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2019-06-26 20:51:00,84.0,84.0,43.0,29.88,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7743231,Source1,3,2019-06-26 21:58:51,2019-06-26 22:27:22,41.0062,-73.85155,41.00924000000001,-73.85068000000003,0.215,At RT-9A/Exit 7 - Accident. Three lanes blocked.,New York Trwy N,Ardsley,Westchester,NY,10502,US,US/Eastern,KHPN,2019-06-26 21:56:00,77.0,77.0,60.0,29.57,10.0,CALM,0.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7743233,Source1,2,2019-06-26 22:13:07,2019-06-26 22:42:34,40.71902,-73.94596,40.72476,-73.93392,0.745,Between Humboldt St/Meeker Ave/Exit 33 and Apollo St/Meeker Ave/Exit 34 - Accident., Meeker Ave,Brooklyn,Kings,NY,11222-5012,US,US/Eastern,KNYC,2019-06-26 21:51:00,83.0,83.0,46.0,29.88,10.0,WSW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7743769,Source1,2,2019-06-27 09:05:35,2019-06-27 09:32:28,40.6659,-73.99604000000002,40.66912,-73.99678,0.226,At RT-27/Prospect Expy/Exit 24 - Accident. Lane blocked.,Gowanus Expy E,Brooklyn,Kings,NY,11232,US,US/Eastern,KJRB,2019-06-27 08:51:00,78.0,78.0,58.0,30.0,10.0,W,5.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7743777,Source1,2,2019-06-27 09:00:21,2019-06-27 09:28:12,40.82674,-73.85438,40.82546,-73.86457,0.54,At White Plains Rd - Accident. Right lane blocked.,Bruckner Expy W,Bronx,Bronx,NY,10473,US,US/Eastern,KLGA,2019-06-27 08:51:00,83.0,83.0,44.0,30.11,10.0,NNW,3.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743780,Source1,3,2019-06-27 09:36:20,2019-06-27 10:05:19,40.77916,-73.01581,40.775308,-73.038416,1.212,At Ocean Ave/Exit 52 - Accident.,Sunrise Hwy W,Patchogue,Suffolk,NY,11772,US,US/Eastern,KISP,2019-06-27 09:56:00,84.0,84.0,55.0,30.01,10.0,NW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7743782,Source1,2,2019-06-27 10:50:28,2019-06-27 11:20:16,40.84005,-73.92905999999998,40.85194,-73.92113,0.92,At I-95/Cross Bronx Expy/Exit 7 - Accident. Lane blocked.,Major Deegan Expy N,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2019-06-27 10:51:00,84.0,84.0,44.0,30.1,10.0,NNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-7743783,Source1,2,2019-06-27 10:50:28,2019-06-27 11:20:16,40.73547,-73.85982,40.73405,-73.8645,0.264,At Junction Blvd/Exit 19 - Accident. Left lane blocked.,Long Island Expy E,Rego Park,Queens,NY,11374,US,US/Eastern,KLGA,2019-06-27 10:51:00,84.0,84.0,44.0,30.1,10.0,NNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-7743792,Source1,2,2019-06-27 13:50:29,2019-06-27 14:18:55,40.70479,-73.81737,40.70591,-73.81795,0.083,At Hillside Ave/Exit 6 - Accident.,Van Wyck Expy N,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2019-06-27 13:51:00,88.0,88.0,45.0,30.1,10.0,SSW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744187,Source1,4,2019-06-28 21:00:22,2019-06-28 21:28:57,43.05634000000001,-73.37284,43.03817700000001,-73.37841,1.286,Closed at Union St - Road closed due to accident., State Route 22,Cambridge,Washington,NY,12816-4203,US,US/Eastern,KDDH,2019-06-28 20:54:00,72.0,72.0,73.0,29.21,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-7744188,Source1,4,2019-06-28 21:00:22,2019-06-28 21:28:57,43.03817700000001,-73.37841,43.05634000000001,-73.37284,1.286,Closed at CR-64 - Road closed due to accident.,N Union St,Cambridge,Washington,NY,12816,US,US/Eastern,KDDH,2019-06-28 20:54:00,72.0,72.0,73.0,29.21,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7744193,Source1,3,2019-06-28 18:29:41,2019-06-28 18:58:19,42.766353,-73.813964,42.76688,-73.815,0.064,At CR-151/Albany Shaker Rd - Accident. Two lanes blocked., Troy Schenectady Rd,Latham,Albany,NY,12110-1010,US,US/Eastern,KALB,2019-06-28 18:51:00,86.0,86.0,41.0,29.78,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744198,Source1,3,2019-06-28 08:22:42,2019-06-28 08:50:53,40.74568,-73.76843000000002,40.7432,-73.77717,0.489,At I-295/Clearview Expy/Exit 27 - Accident. Right lane blocked.,Long Island Expy W,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2019-06-28 08:51:00,83.0,83.0,38.0,30.15,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744202,Source1,2,2019-06-28 10:14:25,2019-06-28 10:44:03,40.81622,-73.79818,40.789728,-73.792159,1.857,Between Throgs Neck Brg and Bell Blvd/Cross Is Pky/Exit 7 - Accident. Center lane blocked.,Throgs Neck Brg N,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2019-06-28 09:51:00,84.0,84.0,41.0,30.16,10.0,NE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744203,Source1,2,2019-06-28 11:14:39,2019-06-28 11:43:54,40.71589,-73.81801,40.7158,-73.808027,0.523,Between Jackie Robinson Pkwy/Union Tpke/Exit 13/Exit 14 and Homelawn St/Exit 17/Exit 18 - Accident. Right lane blocked.,Grand Central Pkwy E,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2019-06-28 10:51:00,87.0,87.0,41.0,30.18,10.0,NW,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744206,Source1,2,2019-06-28 13:41:40,2019-06-28 14:10:26,40.68374,-73.64399999999998,40.68941,-73.62974,0.8440000000000001,Between Eagle Ave/Exit 18 and Peninsula Blvd/Exit 19 - Accident. Lane blocked.,Southern State Pkwy E,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2019-06-28 13:51:00,86.0,86.0,48.0,30.15,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744217,Source1,3,2019-06-28 16:46:12,2019-06-28 17:15:31,40.8289,-73.81839000000002,40.83298,-73.82184000000002,0.335,At Randall Ave/Ellsworth Ave - Accident. Three lanes blocked.,Throgs Neck Expy N,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2019-06-28 16:51:00,90.0,90.0,31.0,30.07,10.0,N,7.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744238,Source1,2,2019-06-28 20:21:22,2019-06-28 20:49:08,40.75693,-73.73925,40.76503,-73.7183,1.231,Between Douglaston Pky/Exit 31 and Little Neck Pky/Exit 32 - Accident. Right lane blocked.,Long Island Expy E,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2019-06-28 20:51:00,85.0,85.0,37.0,30.09,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7744243,Source1,4,2019-06-28 23:28:06,2019-06-28 23:57:16,40.604571,-73.75565,40.605885,-73.754892,0.099,Closed at Dix Ave - Road closed due to accident., Beach Channel Dr,Far Rockaway,Queens,NY,11691-2402,US,US/Eastern,KJFK,2019-06-28 23:51:00,73.0,73.0,81.0,30.1,10.0,SSW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7744244,Source1,4,2019-06-28 23:28:06,2019-06-28 23:57:16,40.605885,-73.754892,40.604571,-73.75565,0.099,Closed at Rockaway Fwy - Road closed due to accident., Beach Channel Dr,Far Rockaway,Queens,NY,11691-3206,US,US/Eastern,KJFK,2019-06-28 23:51:00,73.0,73.0,81.0,30.1,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7744678,Source1,3,2019-06-29 17:34:51,2019-06-29 18:03:41,43.049655,-76.142864,43.052525,-76.150416,0.43,At I-690 - Accident.,I-81 N,Syracuse,Onondaga,NY,13202,US,US/Eastern,KSYR,2019-06-29 17:54:00,81.0,81.0,52.0,29.43,10.0,NW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744679,Source1,3,2019-06-29 17:34:51,2019-06-29 18:03:41,43.05144,-76.14587,43.05265,-76.1499,0.22,Ramp to I-690 - Accident.,I-81 N,Syracuse,Onondaga,NY,13202,US,US/Eastern,KSYR,2019-06-29 17:54:00,81.0,81.0,52.0,29.43,10.0,NW,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744695,Source1,3,2019-06-29 14:16:53,2019-06-29 14:44:33,40.666999,-73.739251,40.67134,-73.7361,0.342,Between RT-27/Exit 23 and Merrick Blvd/Exit 24 - Accident.,Laurelton Pkwy E,Rosedale,Queens,NY,11422,US,US/Eastern,KJFK,2019-06-29 13:51:00,86.0,86.0,63.0,29.94,10.0,SSW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744701,Source1,3,2019-06-30 00:41:36,2019-06-30 01:11:19,40.791399,-73.793,40.798385,-73.79354000000002,0.484,At Throgs Neck Brg - Accident. Two lanes blocked.,Throgs Neck Brg N,Whitestone,Queens,NY,11357,US,US/Eastern,KLGA,2019-06-30 00:51:00,76.0,76.0,74.0,29.8,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7744974,Source1,4,2019-06-30 04:21:20,2019-06-30 04:50:29,40.84604,-73.92628,40.842361,-73.928191,0.273,Closed at I-95/Cross Bronx Expy/Exit 7 - Road closed due to accident.,Major Deegan Expy S,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2019-06-30 03:51:00,75.0,75.0,73.0,29.76,10.0,WNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7744976,Source1,3,2019-06-30 04:47:35,2019-06-30 05:16:53,40.6647,-73.8447,40.66653,-73.840038,0.275,At Cross Bay Blvd/RT-27/Nassau Expy/Exit 17 - Accident. Two lanes blocked.,Belt Pkwy E,Howard Beach,Queens,NY,11414,US,US/Eastern,KJFK,2019-06-30 04:51:00,73.0,73.0,87.0,29.79,10.0,W,9.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7744979,Source1,4,2019-06-30 04:55:05,2019-06-30 05:24:33,40.84873,-73.94142,40.84904,-73.94109,0.027,Ramp closed to I-95/US-1/US-9/RT-9A/Riverside Dr - Road closed due to accident., Cabrini Blvd,New York,New York,NY,10033-5445,US,US/Eastern,KNYC,2019-06-30 04:51:00,72.0,72.0,81.0,29.65,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7744980,Source1,3,2019-06-30 07:18:20,2019-06-30 07:47:25,40.607756,-74.144626,40.608957,-74.148973,0.243,At RT-440/SB Exit 8/Exit 9 - Accident. Two lanes blocked. Overturned vehicle.,I-278 W,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2019-06-30 07:15:00,73.0,73.0,79.0,29.79,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744984,Source1,3,2019-06-30 07:25:51,2019-06-30 07:54:49,40.84738,-73.92541999999997,40.83972,-73.92939,0.568,At I-95/Cross Bronx Expy/Exit 7 - Accident. Two lanes blocked.,Major Deegan Expy S,Bronx,Bronx,NY,10453,US,US/Eastern,KLGA,2019-06-30 07:51:00,76.0,76.0,67.0,29.76,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744986,Source1,4,2019-06-30 13:30:22,2019-06-30 13:58:14,40.72585,-73.37548000000002,40.72737,-73.3731,0.163,Ramp closed to CR-2/Straight Path/Exit 36 - Road closed due to accident., Straight Path,West Babylon,Suffolk,NY,11704-3247,US,US/Eastern,KFRG,2019-06-30 13:25:00,77.0,77.0,56.0,29.58,10.0,NNE,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744988,Source1,3,2019-06-30 18:05:36,2019-06-30 18:34:16,40.72826,-73.97163,40.73708,-73.97456,0.628,At Avenue C/20th St/23rd St/Exit 7 - Accident.,FDR Dr N,New York,New York,NY,10009,US,US/Eastern,KJRB,2019-06-30 17:51:00,78.0,,43.0,29.62,10.0,,,0.0,Mostly Cloudy,True,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7744991,Source1,2,2019-07-01 00:28:06,2019-07-01 00:56:23,40.84522,-73.91188000000002,40.84525,-73.91384000000002,0.102,At Jerome Ave/Exit 2A - Accident. Right lane blocked.,Walton Ave,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2019-07-01 00:51:00,71.0,71.0,55.0,29.85,10.0,NNW,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7745236,Source1,2,2019-05-31 13:16:02,2019-05-31 13:45:50,42.75046,-73.699359,42.746627,-73.698259,0.271,At RT-7 - Accident.,NY-787,Watervliet,Albany,NY,12189,US,US/Eastern,KALB,2019-05-31 12:51:00,71.0,71.0,53.0,29.48,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745238,Source1,2,2019-05-31 14:19:50,2019-05-31 14:47:53,42.82168,-73.76847,42.81684,-73.76756999999998,0.338,At CR-92/Crescent Rd/Exit 8 - Accident. Right lane blocked.,Adirondack Northway S,Clifton Park,Saratoga,NY,12065,US,US/Eastern,KSCH,2019-05-31 14:45:00,73.0,73.0,38.0,29.38,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745259,Source1,3,2019-05-31 18:06:53,2019-05-31 18:34:51,43.1282,-77.65893,43.13371,-77.66263000000002,0.424,At RT-204/Brooks Ave/Exit 18 - Accident. Two lanes blocked.,I-390 N,Rochester,Monroe,NY,14624,US,US/Eastern,KROC,2019-05-31 17:54:00,69.0,69.0,42.0,29.23,10.0,NNE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745260,Source1,2,2019-05-31 19:30:02,2019-05-31 19:57:32,43.04534,-78.98976,43.053009,-78.99035,0.531,Between Long Rd/Exit 20 and River Pky/River Rd/Exit 20 - Accident. Left lane blocked.,I-190 N,Grand Island,Erie,NY,14072,US,US/Eastern,KIAG,2019-05-31 19:53:00,61.0,61.0,54.0,29.18,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745261,Source1,3,2019-05-31 20:00:02,2019-05-31 20:28:10,43.115548,-76.13759,43.113538,-76.14235500000002,0.278,Between CR-78/Exit 26/Exit 27/Exit 28 and US-11/Exit 26 - Accident. Two lanes blocked.,I-81 S,Syracuse,Onondaga,NY,13212,US,US/Eastern,KSYR,2019-05-31 19:54:00,63.0,63.0,60.0,29.37,10.0,NW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745265,Source1,2,2019-05-31 02:45:16,2019-05-31 03:14:39,40.689281,-73.99896,40.68093,-74.003,0.615,At Hamilton Ave/Exit 26 - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2019-05-31 02:51:00,64.0,,96.0,29.52,2.0,,,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-7745266,Source1,2,2019-05-31 02:47:30,2019-05-31 03:16:44,40.67678,-74.00142,40.678128,-74.00236899999999,0.106,At Hamilton Ave/Exit 26 - Accident.,I-278 E,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2019-05-31 02:51:00,64.0,,96.0,29.52,2.0,,,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7745273,Source1,2,2019-05-31 06:05:31,2019-05-31 06:35:10,40.84716,-73.93349,40.85002,-73.94399,0.583,Between Amsterdam Ave/Harlem River Dr and RT-9/US-9/Hudson Pky/178th St - Accident. Lane blocked.,Trans-Manhattan Expy W,New York,New York,NY,10033,US,US/Eastern,KNYC,2019-05-31 05:51:00,63.0,63.0,97.0,29.56,5.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745275,Source1,2,2019-05-31 05:55:45,2019-05-31 06:25:12,40.80594,-73.2412,40.80905,-73.21271999999998,1.505,Between Long Island Motor Pky/Exit 55 and RT-111/Exit 56 - Accident. Lane blocked.,Long Island Expy E,Brentwood,Suffolk,NY,11717,US,US/Eastern,KISP,2019-05-31 05:56:00,61.0,61.0,100.0,29.58,3.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745279,Source1,2,2019-05-31 08:36:19,2019-05-31 09:05:03,40.84404,-73.92578,40.84466,-73.92379,0.112,Ramp to I-95/Cross Bronx Expy/Exit 7 - Accident. Lane blocked., Undercliff Ave,Bronx,Bronx,NY,10452-1418,US,US/Eastern,KLGA,2019-05-31 08:51:00,69.0,69.0,70.0,29.73,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745280,Source1,2,2019-05-31 08:36:19,2019-05-31 09:05:03,40.84005,-73.92905999999998,40.84281,-73.92756999999997,0.206,Ramp to I-95/Cross Bronx Expy - Accident. Lane blocked.,Major Deegan Expy N,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2019-05-31 08:51:00,69.0,69.0,70.0,29.73,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-7745281,Source1,2,2019-05-31 08:36:19,2019-05-31 09:05:03,40.84281,-73.92756999999997,40.84404,-73.92578,0.126,Ramp to I-95 Northbound - Accident. Lane blocked.,Major Deegan Expy N,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2019-05-31 08:51:00,69.0,69.0,70.0,29.73,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745282,Source1,3,2019-05-31 08:22:01,2019-05-31 08:51:11,40.93894,-73.80621,40.92674,-73.81266,0.908,Between Hutchinson River Pky and New Rochelle Rd/Exit 10 - Accident.,Hutchinson River Pkwy S,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2019-05-31 07:56:00,66.0,66.0,88.0,29.26,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745284,Source1,2,2019-05-31 07:55:48,2019-05-31 08:25:29,40.95378,-73.85300000000002,40.952514,-73.853381,0.09,At Tuckahoe Rd - Accident. Lane blocked.,Sprain Brook Pkwy S,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-05-31 07:56:00,66.0,66.0,88.0,29.26,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745285,Source1,2,2019-05-31 07:55:48,2019-05-31 08:25:29,40.95185,-73.8534,40.95234,-73.85369,0.037,Ramp to Sprain Brook Pky - Accident. Lane blocked.,Sprain Brook Pkwy S,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2019-05-31 07:56:00,66.0,66.0,88.0,29.26,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745293,Source1,3,2019-05-31 08:58:02,2019-05-31 09:27:30,40.60175,-74.06044,40.61069000000001,-74.03174,1.6269999999999998,Between I-278/Verrazano-Narrows Brg and Belt Pky - Accident.,I-278 E,Staten Island,Richmond,NY,10305,US,US/Eastern,KEWR,2019-05-31 08:51:00,72.0,72.0,71.0,29.74,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7745298,Source1,2,2019-05-31 11:25:48,2019-05-31 11:53:45,40.67678,-74.00142,40.68158,-74.00256999999998,0.337,At Brooklyn Queens Expy - Accident.,I-278 E,Brooklyn,Kings,NY,11231,US,US/Eastern,KJRB,2019-05-31 11:51:00,76.0,76.0,54.0,29.65,10.0,VAR,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
